28263.416637036105,31472.94230471555,30388.37103299871,36710.91368925747,32480.344122598573,31948.427114372098,32680.606908951726,32897.87561926385,35998.49444078707,27975.335275188874,37215.30056328369,36821.857689927,32807.252803712916,34587.039463158304,34630.34175249858,32359.956799185937,40166.62129869286,32426.449969384936,37655.87072110867,38727.590722117,35816.10571295573,31758.970010816913,33463.68715281531,37022.61899911275,31406.48258721052,35158.15887967988,31790.583020226062,33215.07458861302,34165.90086715067,32053.363177956817,34737.08200044721,30092.980423208683,34496.624887343474,32154.634172847618,30452.94663165562,32162.150653359386,35350.890004952875,35856.58580711822,29820.479109103362,33916.529718781865,30828.705828720656,32234.141132790435,30363.930310814572,29515.63385315685,30690.803411117067,28561.54503931282,32016.67612165175,37123.08292119525,36136.11068308982,33625.98972860117,33661.58360846879,37022.57250430641,34057.19879616624,29604.29121921599,33491.86404614009,30442.012021046306,33817.18289450789,31795.346640408432,34128.798725325374,33214.629347901966,29013.592466584254,32089.837035592896,29239.907127452658,30931.753680844395,35674.83009633151,34992.04522943861,29686.754667355526,35018.395978696775,32667.972011935213,33821.95357767048,33913.883856386645,31386.545118096517,30176.138855779504,31895.31611702857,32372.678060621627,27052.199180047304,35098.96935199993,26686.147548887082,29813.11719418066,28974.863998305584,32198.371039776517,33362.19427542433,32643.909232559214,34885.35676230324,32134.717087108354,30728.248197516645,31547.578614483748,35183.152668978015,33340.91086657253,33119.9503542842,29730.503950290968,32533.625629914477,31863.61799809506,32113.306830774538,31879.78328812027,28605.63149726371,33655.69356917894,36141.690466755594,35492.41146670876,32577.606952110633
37601.394445071106,31197.71469363444,29941.273905550333,32531.41964079975,31083.03443414892,32955.52587873727,30855.670842424235,32433.24548029525,32299.584184286698,31657.52428314854,30519.020827924967,30542.35326884451,32545.28414596755,32839.25961017431,33257.80709100578,31329.0248697981,34388.74580895335,35448.12351567217,31432.90770095743,31233.414549534857,32668.49858371261,35320.64548541671,30202.215511261016,29967.432023322304,35639.60234060828,37130.99832851887,36688.161877393235,31964.63896056308,33984.956803514986,33371.67391296069,31493.338317609196,30827.269092606803,37557.217351944964,33577.99280802481,32484.5191754807,34310.23881184121,33960.18449701639,33902.00391707182,36295.466429633954,29441.040325119302,33831.78463426331,36669.31167017208,31605.672095260168,32065.78909956966,35705.33645480964,29295.076444621736,30667.742993705553,33937.99963551916,26853.38597416074,31153.579647633946,31457.570762852156,33314.86079522348,34354.251036760834,30461.094531129922,33109.75883301709,31011.37406002176,33614.85229297201,34217.39477630049,30848.03524205426,29509.01615196684,30647.22989038175,30627.075650468276,34864.68879232827,32162.94684488578,32024.130621518605,30751.146821643993,31834.553890259842,31572.852293589942,31600.47679644857,34600.695642791005,31726.32257106854,34337.426786572185,35007.86134295324,34435.91893892332,31263.354431173062,33844.921467743545,34276.87068476895,31891.291794774526,34294.23568233289,33197.73215834391,31642.583304445223,36074.39334983254,31652.27067111156,31649.3818233898,33558.4382832861,30475.523730112127,31431.717564411418,32242.848075742797,31605.28826306294,32642.70993185059,30698.59812340365,32816.30494172991,26660.366163668565,37454.64147737771,29833.969981141,31629.432974327636,33180.48987819328,29317.33038073217,34940.45247000214,32403.41630631702
31008.498087216147,38193.738074538014,30152.010964259855,31942.02060994693,33094.26296666598,26833.795856318196,31587.244143147465,32700.347207496136,35768.3678758781,30512.68122167495,30707.1816831014,33235.24123440726,29903.739754364025,29927.683020786768,36096.31881528168,33475.27928812082,31038.802950485846,33069.06854977046,31719.53517161751,34317.292253819935,31660.038747482864,30442.84344507058,29641.41309142089,34492.67466272989,34882.34824797242,31490.5498555287,31316.140771641156,32248.594430281864,32072.485518131925,34621.22014489174,30203.072935477463,31163.451282640635,32127.82881138337,35198.36700561192,29707.780018870642,31942.144788950565,31049.478688812058,29109.559927532624,31388.500925431537,32672.84529231011,30869.759173380426,29299.55006334699,31923.846698603807,30565.803958887867,33667.03789702876,32356.427818283886,31248.397649727933,36543.21904408197,33874.003746202965,33075.963772494986,32329.545523096378,31595.1318674367,29534.416466529743,33778.452089030805,32031.43550625137,29545.103654943723,36951.05209332837,32399.91334242864,34865.65756048929,38262.42346563807,33430.216874277874,29176.26785956632,34259.2810122577,29003.15486512136,36560.60866427523,33991.32112214545,29826.320434026326,30319.691968409206,30491.517229875608,32043.614625258888,32873.68572769674,33901.48716594394,31010.985766029677,31272.569130449545,28699.564870503436,30270.462816664323,30270.93022835062,33533.460830406984,29822.819281507032,33317.11622877832,32873.9849874079,31691.965984799892,31926.52529280469,33985.594808623224,32405.005511469604,27962.963510247384,33456.28586711311,33344.10350315509,31583.56947803248,32815.87129564444,31182.65365869398,32409.087155145113,30741.44441607931,35523.8210692359,33990.52162854943,32425.987893721835,30763.61745993896,35055.11342039434,31421.792413108935,28200.78719677603
30570.894236338023,32732.09974872246,33761.297532156954,30191.080739983845,27272.390301494874,33323.064594484655,27946.832112432414,28615.69805628145,28679.959914000086,30292.60021324127,31425.33273970201,35449.49641414157,31376.127791995586,28453.517951668746,36191.36054094855,31734.4165175531,29165.90576496289,31744.2964323277,32596.33705304297,33956.20989406876,30244.774150818354,31556.171560054787,33550.33115144127,30883.768497983878,32110.80347622241,34212.930531758364,26663.024852544644,32047.843161215165,29806.497181089868,31361.06289772101,28030.94247058593,31006.866325797324,28451.29644556928,31470.03975983462,32559.92824886232,30185.15111517068,31334.506671890245,33796.716902197644,30067.996791454236,32705.761037066095,34326.819144738925,29773.38026793155,31638.773960094877,28602.037378944446,31982.150550983686,29470.930109995435,29148.21032837258,30654.62972019035,30952.551065008793,30942.400824528337,31210.211177044286,33967.38316308368,30804.31046427782,36492.05897606575,28893.50071617388,28993.93738500331,29942.75440063781,29092.440002503456,29653.19908349822,35571.194528064836,30385.519727710347,30554.780133166536,31003.052465170927,32876.25565201709,31174.845832139963,35680.08718113036,28384.097123614767,32070.266207262557,33804.15707846473,30474.162907631264,31067.795615243835,28030.056370456365,30221.85638396655,34022.939203256065,29149.439503190348,33363.841539702444,30279.285143996116,32877.1069602707,31038.433281128968,30215.385239418825,29003.2855278688,30406.014806378567,32468.923200441375,32059.37844306612,33057.8564483362,31106.98204826413,30590.488189686293,28989.515785778523,31486.449946843262,32232.271202191612,31753.7910182375,30030.847522415123,30887.96878333987,29799.62438583793,31572.745157737674,28297.53117714029,27979.128625499183,32007.04947523322,30579.58423241485,29520.83130481775
30597.42107264369,27388.4150236221,27743.885447948614,30344.436452929047,30495.133291535803,27664.664231479266,30940.72653621179,30978.07309219262,28085.977005007637,32546.163276682513,33317.03970452534,28637.279562817108,34368.19098566342,31270.47196974607,36969.89906437605,31671.330453238003,33952.93516908165,32740.974522557455,31888.63239856518,28597.623112793983,33450.65357575333,28549.891779598,28741.79880320844,28768.583943584934,28195.421330628124,26565.806566492618,31235.45807989971,31297.697456023398,30767.122285374342,30742.83047498393,29308.780052398644,29954.856375574058,33590.22695108346,26817.872876382575,34079.34406788711,29999.2479519134,33583.036847008094,31786.96019450262,34686.152487002124,29669.0633771229,29395.332899415196,28747.250117954158,28793.328240678293,29519.194111675053,33974.019928509864,29339.179961464797,29555.311606583637,28365.436531262563,30718.264901895287,29759.50984905049,31668.264923135834,29983.141145532056,28957.205306512966,30928.908784157386,31231.572167314516,28099.916776533602,31864.71728279279,31412.00543010715,28164.915656129186,31672.068004240555,29934.13370547882,28659.114216088114,33234.43343131567,29467.83675917956,27333.128350429513,31052.301059890793,29438.296707545822,33576.31221513273,28192.285997322222,30936.757116410383,30471.50204058084,29514.05086280364,29041.25118850135,27280.31609160887,29672.176080053006,33982.47538801107,32505.252038289647,28143.171617787633,28049.991228266095,26062.540238302798,30560.426525170682,29082.52816536359,31885.046476488656,35138.98138895765,30221.61127358862,30976.379930500047,30493.92491489716,31075.92970896247,31174.972052079735,32456.326461533838,29598.84017504778,31238.642457521455,29553.567072507278,28338.157490156384,27715.92017065424,31486.011496731244,30326.201439548175,26418.319922103772,28923.678026149195,27433.571465734094
31692.464472301046,28447.477346187567,33084.1535839446,33315.75542575981,30209.418891809448,27283.98791071872,32647.11583702941,29391.52766988066,30429.262793550322,29620.778824747213,32759.454263715947,28817.708682517088,32553.198903355507,31173.84088315808,29101.018139324486,28563.392728906416,28504.91969700936,29004.761917675474,29624.71506946816,30175.40886845656,27777.40503828397,27002.794380293115,26901.846821060884,28205.907111990004,27544.831931093795,28545.860747594917,26231.716122716312,30024.3047789711,28709.628116746135,25249.220327971634,30475.89613455532,31273.05335196251,30855.83638940774,31504.08820923105,29545.23425634438,27846.700335781723,26967.19554651272,26826.120978473376,29862.80743008015,29298.25559987851,29601.90035839333,30307.476055265743,32335.061598966102,28640.47475849215,31602.359193396765,27440.854635115535,28594.646490185656,27136.2675775795,30647.28344118767,29456.796914507388,27538.841557966553,30335.80509788027,29859.100291440307,27700.251612427193,27056.457707718353,31980.118890108653,29976.9581887545,26626.21774070117,28799.240278819245,28810.966268937384,29450.60294071495,27929.726425010384,30973.573788196056,28595.67125510182,29189.49764355557,29180.75112598551,29055.725042363025,31318.866315397092,28811.789727004092,27070.391780339734,27689.79881904882,29906.45985092902,27035.196644582065,31990.715332940264,30624.366770329078,30343.767451270032,28164.342810705104,29715.755455418228,30836.338686244842,32431.825081830473,30286.050709842162,31694.535786018132,31231.325286720858,29815.609338856128,34442.82400406634,28207.699300090644,26386.629129281355,32648.960926726817,28669.524111577015,31417.365115955265,25294.557854783096,30414.166171009576,28140.275798500392,28497.70599089971,31076.41535530849,29450.045772621947,29705.719011256464,29084.499888498296,28202.025266794262,29383.287722379086
29309.02411283404,25613.23403502655,30302.135417551835,30188.00533332973,26977.614065486065,33248.74834077025,27092.164147523494,28146.794538968188,28217.393724801575,28628.45896910746,26649.782624412168,29833.6866146202,30751.17137868608,25000.25433675269,30195.428274376034,30856.94413385028,30495.748471021197,27440.588105459556,26646.084407937313,27821.523473260015,28722.619466120203,31758.61775547981,26454.069273122477,30315.603451609364,29942.595907909163,30670.159789761205,28492.381805944293,30583.064483008082,29325.180169509335,28557.575419766184,32508.448918693426,31361.82499657924,31569.74250447219,29230.766121111985,32352.539883208046,28907.150232976845,33486.11042351033,29548.34899389014,27831.472780823857,26252.60716758522,30183.133399304268,27834.81328225203,30690.343716772615,33129.263324306834,32153.784018696104,25653.63045501303,31912.969628650968,29937.00946495288,27797.044965340734,30727.353175341766,29626.92957060679,29704.52670420656,30523.964814592553,29200.247179648693,26482.190382487177,26423.256912519984,31489.748486720586,28200.99276930219,31482.722916218343,31199.02888759311,29432.725112759865,29914.677598525966,34342.283180063234,28882.991601926748,29652.827909276923,27375.251777064033,27500.38944093542,27846.249002304696,30288.68684073149,30199.316041739472,26571.881252807667,26038.17906123718,29918.493810716736,30933.446748181224,31627.362850682846,28788.031308271668,31842.10006256384,25086.607113243066,31893.16901963872,29135.573386793945,26148.805053249635,29888.091522233437,24930.03603921755,29607.747729065028,30087.770267994834,31251.68084202494,29301.070314071152,31002.627593640053,27250.173171491162,26393.302664082312,27174.879903417663,32112.03624960157,27075.466401206206,29312.068540034837,27758.66017266674,28570.495766590164,29763.74415666449,31249.943400984932,31043.736669495174,31316.822613330452
23484.577259504546,27545.724972337794,31346.481974861934,30406.904281827985,26972.474015557633,30177.11446011219,29568.13549652328,29044.49934191384,32628.368440573788,27227.38186335601,25388.855992489327,27672.365897987762,28619.960576574387,28944.99397040375,24803.5702593432,25901.472834223197,30370.70245291591,27772.68496690503,28931.42882471782,26277.800891691793,30495.575429141765,29696.926555483646,31154.1297572797,29958.12316400367,26949.220323226662,30569.814381805943,29506.695275639293,33569.871743299824,25457.655823478144,26681.679991005254,30100.10425535794,29097.987748805637,28876.24099862076,27192.825470563017,27796.95835806233,26022.975316343207,29156.837911602554,30591.24408680418,27514.82415789095,28926.239749935878,27290.459211902416,29591.889804659615,26709.92142490921,26760.49927243099,30948.202388019323,27480.682387837507,30054.02009153283,25868.708792572972,27497.6880299649,27401.109867246898,33305.26302044606,28668.427885130342,28330.45059895632,24183.419350447282,27183.426467529094,26125.58462202909,28883.31021373043,29810.174914567193,28667.2380744398,30667.96150082552,29773.530924668325,26365.50864028342,30932.591424915765,28549.481131511744,28836.226490814894,28508.005075529214,25796.946214632128,27009.184882439513,30276.82400117234,26770.550583111748,29964.373768331367,25666.942868161677,30338.885826186353,30014.16236271445,25375.856223170118,30352.495452018527,30318.918513495883,27156.845989428057,28324.137801316963,27750.960509801484,30030.076389228583,30891.67554172532,28357.508343709706,29253.940954762675,28629.301409119213,35553.80834184147,30462.879256849952,30738.67757342087,28752.152339383578,26097.32287138401,29880.515091874193,29764.4727945272,26832.437937151557,25430.953307834327,29517.242293680378,27657.575331661625,27315.6636089005,27771.306242710296,27066.6660232972,27787.366665750706
28990.57659506848,29228.42091923425,29136.46457489199,27513.1721362251,29782.19581804656,28140.424875926656,28120.353695958187,27611.08619615807,26114.154416467827,27151.296303568422,25758.277617036176,28718.673370787117,27606.728033657702,26949.686662252654,23522.117877451306,28089.60245374821,26483.33445757183,24837.90353810518,28086.54784689079,31928.66035915316,28205.217047557588,24590.080711683386,28630.371146940844,27445.407373029997,29240.897028121446,30565.56052224855,32575.157630477446,25025.836916020442,30319.35532071303,27791.39112663466,27518.838431707532,25133.33084407066,27382.79608547514,25172.822079404028,29708.619757562858,30008.15508245792,28408.631912731613,31620.47057677364,28226.895495264223,30173.170495902225,23721.70505747013,31799.902361690525,32568.30114045243,28684.49646285708,23513.3389919261,29809.19249850008,29734.95311742184,32992.05909791425,29343.723119289843,29823.80012899255,28663.40627167628,31626.859272592068,24783.86501376481,24878.51757559194,25943.414565509273,25272.28691031418,23548.32381551471,26423.30173166244,30670.9991582203,26074.519829859106,26957.327048031875,28750.22199752793,24653.09488618393,30655.246888393634,30310.741422014933,23299.623760642015,26916.931738200143,28544.71492705054,29817.607147412804,29434.034527910295,31063.461798199165,30575.923538705945,24461.33459933,26984.018490501036,28646.837178486472,27889.94778039132,24912.015736670033,25965.56256348464,30917.040565846062,28602.591150150187,25637.140598123846,27052.73124578738,24274.29636069374,30838.913988042765,29559.518252110465,30928.135248361137,27149.363259434605,24559.255930457024,28168.103448486698,30612.008266646993,24593.648500550993,24801.01766065636,27097.430800508522,31213.973172373237,26732.807164145095,29362.10740417421,26192.040318769847,29832.94192116802,28228.18299148341,24848.340621615236
29230.601664248537,30251.290502274987,25678.577419009962,29285.829789286883,29366.960309625196,25348.582974512192,24450.886670530344,30753.02219612532,25497.672116524223,29963.94741445032,29233.588224805273,28573.931082333787,31560.163300822238,28213.041285848845,27448.33897773758,26901.61729187641,27325.36514290996,25844.206716624663,28865.139654588693,28847.233511442802,29272.793755709874,25250.12914632567,26435.57937860847,27164.33708818596,25053.78739992513,28415.15847587718,29256.7716799015,28186.702157783104,24165.004565754487,24519.779794705802,23783.779930837372,29363.899425870382,31028.46434595497,29144.100049124932,27215.576610373075,25021.782768264704,27153.204800730527,23907.484597442202,27555.625805085434,28532.849628973134,24644.126640066377,28932.198127217773,25199.208793624955,28643.375445711477,24368.086972352645,27864.589028835126,25081.654505092338,30331.21914806051,27420.79376388059,28479.436473794096,24501.864261371462,27587.027618646676,23395.28069685449,26874.841769942574,23592.184976498607,27997.485842366706,27967.513259336043,23500.516686035095,26134.28689756843,24949.38547725768,28984.89276999869,29457.3027927055,23875.82559370088,28594.828624958987,23372.15275838509,26533.04649111025,30237.948806564556,24135.08392981125,26915.381344622485,29322.94404000814,29470.30531349704,27512.435305176237,24828.448198083304,28770.277158826655,24281.085456282635,28825.849523473433,26044.045551078558,25218.395303451918,24393.330000672093,30089.98982354685,28666.360244273106,26371.777498059197,29037.84837938605,24889.094637308925,27903.876129090157,26264.239399411807,23510.31638160767,26347.17481296846,23221.78067047941,29841.48502031726,27400.320627608635,24117.247423669367,23829.24482612785,29373.575310295048,24634.419591855534,25586.426531214936,30834.718474625985,28734.62829314125,26270.09391005094,28031.201817857906
